user_id,username,hosted,guested,total
13981991,TheFunk,4,7,11
15409186,A04,6,5,11
16140674,Micleak,7,4,11
18338179,bagjettka,5,6,11
18473578,Seitora,7,4,11
24227143,Dereck101026,6,5,11
24289042,[GB]Cinelia,9,2,11
25263357,rikan,8,3,11
27620293,[HR]RalseiMania,8,3,11
1565739,ZZHBOY,8,2,10
2531335,Fullerene-,4,6,10
2575684,YunoFanatic,7,3,10
2945775,Frim4503,7,3,10
3869951,Shirou,4,6,10
5156086,Raediaufar,3,7,10
6117525,ruka,10,0,10
8228043,Umo-,8,2,10
8404646,Mirea,4,6,10
8875919,Fontes,1,9,10
8946550,Atman,9,1,10
10274043,BringoBrango,6,4,10
10468512,growcanine,7,3,10
11724295,FlappiBakuse,8,2,10
13838485,de_sync,9,1,10
15980728,Lizyuu,3,7,10
17484397,WILLPWR,3,7,10
17610080,- Hitsuumi -,5,5,10
18782031,Skibidi Toilet,6,4,10
24730930,[-Omni-],5,5,10
25289651,Mis Fortune,9,1,10
28845808,Duckys,8,2,10
31043210,koth,5,5,10
31767575,G1NYA,4,6,10
31885922,Donpa-chan,9,1,10
37767001,-Zell,8,2,10
259972,,9,0,9
1032874,Lieselotte,7,2,9
1378291,Fubukicat,1,8,9
2133381,Rinzler,5,4,9
3518705,Crumpey,6,3,9
4999669,Vortex-,4,5,9
5179764,Aikiyo Fuuka,3,6,9
5321112,Jason House,9,0,9
6490035,Curiossity,4,5,9
6491991,Sies,4,5,9
6699923,Sunyata,7,2,9
8599070,IceDynamix,9,0,9
8790200,PORTTAYER,7,2,9
10879600,HowToPlayLN,7,2,9
11253722,DannyPX,7,2,9
11314928,zohie,9,0,9
11330898,_Yunazu,3,6,9
11646247,Auros,8,1,9
11784492,Mich_,5,4,9
15356471,M4xWasHere,7,2,9
16531365,Superboygamer,4,5,9
19446399,Robeats,7,2,9
19901680,,5,4,9
26237858,Xzzj,9,0,9
26853034,[TCD]SnowyCutie,6,3,9
26869017,MrMoai,8,1,9
28156707,0DZ0,9,0,9
28272898,LeCrazy,6,3,9
1262526,,5,3,8
1814885,Sorarei,7,1,8
1983784,Remillion Cross,1,7,8
2228215,DrawdeX,3,5,8
2468021,ArcherLove,5,3,8
2520707,Shoegazer,4,4,8
2760619,[AyanoTatemaya],5,3,8
3265023,LordRaika,2,6,8
3443963,eon,8,0,8
3751116,Div,5,3,8
3859048,[ M o m o ],2,6,8
4556538,Phukiir,7,1,8
4818080,datoujia,7,1,8
5241655,Parachor,8,0,8
5527957,Meiju,7,1,8
6107943,tatatat,8,0,8
6336713,My Angel RangE,6,2,8
6363008,arpia97,3,5,8
6702595,-BANGKE-,0,8,8
7115625,kaulpakka,7,1,8
7312402,RuleBlazing,1,7,8
8472633,NayoLeah,2,6,8
8793773,Antalf,6,2,8
9362562,Claren,5,3,8
9828552,Livium,5,3,8
9950563,8230,7,1,8
10055648,Miaurichesu,5,3,8
10099934,XRedyRatyX,6,2,8
12264218,-XxbluezaperxX-,5,3,8
13688647,AverageBoi,5,3,8
13949997,Enrique226,4,4,8
15513303,Znow,6,2,8
16262106,[SHK]Boring,2,6,8
16866460,Shad0wStar,6,2,8
18270260,Hylotl,7,1,8
19306399,Marcialus,3,5,8
20850125,Auto is fun,3,5,8
23615726,devilcity,7,1,8
23833099,kilotek,6,2,8
24566248,Ninaye,3,5,8
24694032,Wimpy Cursed,6,2,8
26970516,Cobalt-,2,6,8
1517607,leqek,0,7,7
2029369,asd123iii,3,4,7
2225008,Skalim,4,3,7
2883132,Jole,7,0,7
3009472,Gravey-,7,0,7
3262914,- Yuuto -,4,3,7
6094929,Hotaru-,4,3,7
7326238,XDerbyX,5,2,7
7688476,xBomb72,5,2,7
8271436,RiceSS,4,3,7
8440939,-Ryu-,4,3,7
8493070,Eclipse-,5,2,7
10652110,uL-,4,3,7
10861624,Ycloki,7,0,7
11161386,WintMin,2,5,7
12105003,DealerOfMelons,5,2,7
12490530,-Kori,5,2,7
14769563,krrcream,6,1,7
16639726,Mon3tr_Miku,3,4,7
17152485,dendro_,2,5,7
17698463,flvxify,7,0,7
18971387,zyletinee,5,2,7
19587411,Akiri,6,1,7
20930368,Nlxus,6,1,7
25088164,soup3r,4,3,7
27175001,[GB]Kita-,5,2,7
32066819,[Crz]Cardiloid,6,1,7
35312871,Yelina,6,1,7
36762160,SuiFeng,2,5,7
448367,dosyeru,2,4,6
685079,imariL,6,0,6
1041833,Roxas,0,6,6
1220371,,2,4,6
1935034,-nowsmart-,3,3,6
2214461,Leonita,2,4,6
2534632,RuberusuScarlet,6,0,6
2684831,Reyzra,3,3,6
3021168,qodtjr,3,3,6
3035476,araragigun,4,2,6
3388410,Annabel,2,4,6
3611370,Surono,5,1,6
4173144,-SoraGami-,3,3,6
4715184,Kaito-kun,2,4,6
4848294,arccat,4,2,6
4991434,pporse,4,2,6
5066305,ImperialTrinity,3,3,6
5335322,,6,0,6
5782153,kaythen,3,3,6
7080063,RandomeLoL,5,1,6
7741797,eyes,5,1,6
7813289,Kanon Matsubara,0,6,6
7975796,error_exe777,4,2,6
8382579,,4,2,6
8931788,Daeng Simatta,1,5,6
9287016,elkiensad,3,3,6
9670957,Lyz-,4,2,6
10313023,Ska,5,1,6
11527878,Veridore,4,2,6
11695793,Slyme,6,0,6
13952802,Aix-,4,2,6
14341275,OJQ,2,4,6
16119061,Adachi Rei-,5,1,6
17146433,OxalicAcid,6,0,6
17537004,nyamushi,4,2,6
18248035,Torru,5,1,6
18790026,Tsurumaki_,6,0,6
19687112,White Hare,6,0,6
20127755,-Ming-,3,3,6
21769622,NzArs,4,2,6
21870287,LongNote,3,3,6
22412151,purakon,1,5,6
24234724,Ly_tou,4,2,6
29398474,weyctor,4,2,6
30357961,Alumence,5,1,6
2363,DJPop,4,1,5
31054,hokin1995,3,2,5
141469,ljqandylee,4,1,5
443656,juankristal,2,3,5
501551,shionelove,5,0,5
2008489,[Shi-Ra],0,5,5
2288341,Pope Gadget,3,2,5
2343234,Rayz141,1,4,5
2668921,Mat,5,0,5
2933990,storn42,5,0,5
3063218,AlisceaSparku,1,4,5
3162182,pocket-Gao,4,1,5
3432877,laughingcomet,2,3,5
4282445,Bad Apple,3,2,5
4490770,Soul Evans,2,3,5
4556901,gogozzzx,5,0,5
4656643,ThisYuzu,1,4,5
4695318,semyon422,0,5,5
4820166,newbandpro,4,1,5
4866977,Lam-,1,4,5
4940393,riktoi,5,0,5
6186628,Affirmation,1,4,5
6220419,Nakazawa,1,4,5
6357823,Biosphere,5,0,5
6410432,,4,1,5
6570161,Rosyjski larp,5,0,5
6991202,Adot,3,2,5
7192826,AiN0,5,0,5
8122392,Alsty-,4,1,5
8557462,,1,4,5
9164100,Oceanus,5,0,5
9658070,Hysilens-,2,3,5
10047413,Davvy,5,0,5
10303887,oct4,2,3,5
10719991,Fabrical,5,0,5
11185275,paradoxus_,5,0,5
11394892,APRL03,2,3,5
11809892,EdgyKing,3,2,5
12955520,[Andre],3,2,5
13385865,Reyi,4,1,5
13570072,Nabooru,4,1,5
13941662,Domajnyk Pear,3,2,5
14039549,Bei,4,1,5
14410101,snomi,4,1,5
15522414,SatoriMaiden,5,0,5
17066262,Drimba,5,0,5
17121817,IcedTea96,0,5,5
17396431,eui,0,5,5
18525126,Umbrey,3,2,5
18611918,S k y y -,3,2,5
19119172,_CaptainZero,5,0,5
19638984,Sakuragi Kaware,5,0,5
20038283,1545940348,5,0,5
20040607,[GS]hina,4,1,5
20234457,kekou,2,3,5
21339826,[LS]Yunxmi,5,0,5
22338388,[-Exlypse-],4,1,5
24371422,Nacl83333736,5,0,5
24457999,shychu,4,1,5
28369502,Quzy3315,5,0,5
29374048,_Vexxxx_,2,3,5
31243891,[TCD]HaruOwO,3,2,5
34099027,MiuOtter,1,4,5
37346656,- oreo -,3,2,5
73480,Hanyuu,1,3,4
126664,indyinyou,4,0,4
277044,Entozer,2,2,4
371630,Maiz94,2,2,4
528181,PROGUY,1,3,4
592857,Luyuja,3,1,4
962837,__Ag,3,1,4
1454484,MeowPaz,2,2,4
1559983,MrDorian,2,2,4
1634445,Dailycare,2,2,4
1847698,PiraTom,1,3,4
1887068,Benzopirene,2,2,4
1984634,Nivrad00,3,1,4
1997633,Lliria,3,1,4
2450614,ilikexd,3,1,4
2557229,Luckman,0,4,4
2847824,hannanos,4,0,4
3187959,Sparky,2,2,4
3200342,Hilmi Ghazian,0,4,4
3442319,Etsu,1,3,4
3617847,Level 51,4,0,4
3620963,liaoxingyao,2,2,4
3763440,- [ S o r a ] -,2,2,4
4088977,NikoSek,0,4,4
4565040,Feylos,3,1,4
4591324,kagiii,2,2,4
4728433,Hanss,4,0,4
4790958,MadBricktree,3,1,4
4979809,[-Star_Lenz-],3,1,4
4990211,Elekton,0,4,4
5246861,,2,2,4
5430693,Ssandi NImo,2,2,4
6670497,Eedow,0,4,4
6692990,Zylin,2,2,4
6760124,Cokii-,3,1,4
7059383,Sympho,3,1,4
7227507,HXJ_Crafter,1,3,4
7792942,Chilly-,2,2,4
8224116,DUELODER,1,3,4
8402125,Sani_,4,0,4
8534840,DawnX,3,1,4
8611177,Archaic84,2,2,4
9326064,TachibanaHikari,1,3,4
9705896,Muses,1,3,4
10024264,Tre,1,3,4
10244543,Zonifyy,2,2,4
10944966,Outlasted,4,0,4
11144363,Ulazis,3,1,4
11188249,Plutes,3,1,4
11275727,Rakh,2,2,4
11488604,CrewK,2,2,4
11763251,Zwhykoler,4,0,4
13370527,doctormango,2,2,4
14225226,_HeLLFly_,1,3,4
14721101,cdwcgt,1,3,4
16131837,Monsterr,4,0,4
16951468,Femcel,4,0,4
16954929,staynoidedd,0,4,4
17851478,-Yubi-,3,1,4
18293924,FanIsAnIdiot,4,0,4
18523761,Aratoji,1,3,4
18666852,Seiron,2,2,4
19322780,Take,1,3,4
21013668,Copano Rickey,0,4,4
23427252,PlatinumSplash,1,3,4
24079294,lik_0,4,0,4
25371717,pashalka,3,1,4
25868133,Kagetayori,4,0,4
26228192,SUNec4_,4,0,4
27706969,minh2506,2,2,4
28246172,baigu678,3,1,4
36188387,-XnlinE-,3,1,4
169992,Halogen-,2,1,3
453118,andryzx,1,2,3
486264,AnatOWJIya,1,2,3
547882,Gemu-,3,0,3
798668,Shad0w1and,3,0,3
940656,AJIekceu,2,1,3
947433,justhow0615,0,3,3
1027529,aeoliancarp,2,1,3
1243669,yf_bmp,0,3,3
1382563,kshkk,2,1,3
1592447,HanzeR,2,1,3
1626983,Cryolien,3,0,3
1804108,CyberYuki,0,3,3
2284536,PyaKura,3,0,3
2424823,Janko,3,0,3
2537082,Valedict,2,1,3
2786984,Nanatsu,3,0,3
2980523,Taiwan-NAK,2,1,3
2988993,G0NG,2,1,3
3442339,Side,3,0,3
3552244,Tristan97,0,3,3
3840946,SitekX,1,2,3
3920588,Tsukahara,1,2,3
4042268,Icing_wind,1,2,3
4217024,schwarzvgrune,2,1,3
4226181,Rido,2,1,3
4230454,Froskya,2,1,3
4236057,Xinnoh,3,0,3
4363223,553343477,1,2,3
4584427,KcHecKa,3,0,3
4818604,Oscyy,2,1,3
4867055,paperlens,3,0,3
4915649,Lacrima,0,3,3
4980256,,2,1,3
4988254,Aras,2,1,3
5159715,[-E S I A-],1,2,3
5214397,upan,1,2,3
5319910,sherrysina,2,1,3
5799435,XingRen,2,1,3
6291741,BlackBN,1,2,3
6701738,Stability,2,1,3
6914714,yetii,3,0,3
7006830,FadillSan,1,2,3
7131254,,3,0,3
7495614,Carol,3,0,3
7941516,Amids,1,2,3
8271308,Lung_P,3,0,3
8374472,Synere,2,1,3
8408784,Tropicar,2,1,3
8425052,Arcana Shadow,3,0,3
8521723,MyZterioN-,0,3,3
8538906,Hinobara,1,2,3
8623171,dying hamster,3,0,3
8627623,dkingo,2,1,3
8787387,,3,0,3
8842107,Kyousukee,3,0,3
9332478,Slick6969,3,0,3
9938020,Sakisagee,1,2,3
10053987,Slowless,1,2,3
10157813,Andere,2,1,3
10235296,,2,1,3
10393606,Illya,3,0,3
10415491,Amasugi,2,1,3
10465260,yahweh,2,1,3
10588550,Boomushroom,2,1,3
10888689,[LS]Gavin,2,1,3
11355206,SilentWuffer,2,1,3
11493286,-SoraIro-,2,1,3
11700865,Lemmie,0,3,3
12069745,doubu,3,0,3
12081418,Bakushin,1,2,3
12291799,Asteria_,1,2,3
12927625,Finesse4k,2,1,3
13187997,BL5,0,3,3
14217379,Wishtynite,3,0,3
14875348,7912,2,1,3
15187174,paraiso,2,1,3
15399445,Nator1,2,1,3
15470738,kooo,2,1,3
16341063,[ deleted ],3,0,3
16723762,komugii,2,1,3
17397748,OokamiMio,2,1,3
17916791,Snapcaster Mage,3,0,3
18092671,Neon Furry,1,2,3
18219603,Leeju,2,1,3
19453761,Mearry,1,2,3
20093483,Cyantifiction,2,1,3
22829355,[TCD] duyet299,3,0,3
23485677,JahsehOnMyWrist,3,0,3
24252985,DiscorDBoI,3,0,3
25537640,Reiraa_,3,0,3
25689188,LunarSticks,3,0,3
26090734,KimMui,3,0,3
26512810,Davix150,2,1,3
26891417,wddg,3,0,3
27416598,Kokurou,0,3,3
27756618,Herta,3,0,3
28253504,Gamesnake7,1,2,3
28639641,[GB]mmttyy233,0,3,3
28835871,D1rTysn0W,0,3,3
29909849,,1,2,3
30829023,Popy,3,0,3
31556702,CrazyBanger,2,1,3
33376165,KhronoLabyrinth,2,1,3
37852406,Sayaku,3,0,3
38905883,Calcul0us,3,0,3
47840,xxbidiao,2,0,2
64811,Agka,1,1,2
71366,Loctav,2,0,2
481582,Yuzeyun,0,2,2
566276,Rocma,1,1,2
689997,captin1,1,1,2
724223,Bobbias,0,2,2
811832,Daikyi,2,0,2
832084,Neta,0,2,2
961752,Kayano,1,1,2
1014938,DesKurisu,2,0,2
1025207,Betsuto,1,1,2
1105845,woc2006,2,0,2
1271018,PouletFurtif,1,1,2
1291769,ALEFY,1,1,2
1383951,IcyWorld,1,1,2
1549206,Heart of Bitch,1,1,2
1828621,Modren,1,1,2
1984442,ecafree2,0,2,2
2141612,stupud man,0,2,2
2208213,-LASU-,0,2,2
2284328,Elementaires,2,0,2
2412652,Calcyon,2,0,2
2520208,Nysrogh,1,1,2
2663742,Aii-,1,1,2
2782968,Maou - sama,1,1,2
2794620,Valentrixe,1,1,2
3011818,Youwhang,2,0,2
3047538,Chamelo,1,1,2
3170678,Otosaka-Yu,0,2,2
3191489,Phil,2,0,2
3484956,[Teleport],0,2,2
3661387,Guilhermeziat,1,1,2
3699565,Allezard,1,1,2
3845961,bilqiscutee,1,1,2
3878832,nika mika,0,2,2
3901754,Cynplytholowazy,1,1,2
4100931,Adinata28,1,1,2
4249989,Crono,0,2,2
4381142,NightNarumi,2,0,2
4636461,ur mum,2,0,2
4679055,aircraft,1,1,2
4715408,ababab0306,2,0,2
5283956,EFP,1,1,2
5367287,Flexo123,2,0,2
5425324,Chronocide,1,1,2
5456561,Vampir,2,0,2
5492871,[Crz]Crysarlene,2,0,2
5823293,Apomi,1,1,2
6041088,LinkTaylord,0,2,2
6232458,[Crz]FolAH1217,1,1,2
6556530,9eater,0,2,2
6576888,zenonia5,2,0,2
6637817,,2,0,2
6659363,Wilben_Chan,0,2,2
6694908,X_Devil,0,2,2
6786004,Lastopia,0,2,2
6872025,Couil,2,0,2
7003013,Muziyami,0,2,2
7097990,aki,1,1,2
7138499,Iyouka,0,2,2
7182779,Mentholzzz,1,1,2
7630990,turt-,2,0,2
7969930,[-Roxas-],1,1,2
8005579,iRedi,0,2,2
8042204,Caput Mortuum,1,1,2
8250228,Tealios,1,1,2
8580764,DustMoon,0,2,2
8581031,Poca,2,0,2
8586018,Reisen165543337,0,2,2
8609627,[GB]Edward_Tsui,0,2,2
8612061,Polytetral,0,2,2
8623835,Peter,1,1,2
8705788,Ashtwee,0,2,2
8707776,Larc,1,1,2
8784587,Dynascape,0,2,2
8847412,KonGuuuu,2,0,2
8890291,[HD]Draftz,1,1,2
9665915,PianoLuigi,1,1,2
9817140,GoldenJumper,1,1,2
10007727,notBrandon,2,0,2
10072733,myucchii,1,1,2
10184587,THE BATH,2,0,2
10187308,DragonLazer,2,0,2
10284984,Begin,1,1,2
10352045,DeltaNami,2,0,2
10381016,Remilistrasza,1,1,2
10418463,Cuma Iseng,1,1,2
10419790,RomanianAlex,0,2,2
10500832,[Crz]xz1z1z,2,0,2
10502375,HolySteven,2,0,2
10608702,Mihyo_San,1,1,2
10827686,Ditzy Doo,1,1,2
10839549,FreezingAnimenz,2,0,2
10884561,Mafufu,1,1,2
10910337,human,1,1,2
11194087,Ixcors,1,1,2
11278373,angelhana_,2,0,2
