user_id,username,hosted,guested,total
1706854,Zelda,0,2,2
1721141,LZCSC,1,1,2
1749607,mofuries,1,1,2
1766764,Hiten,0,2,2
1819342,DPPt444444,0,2,2
1821350,Prancer,0,2,2
1831578,Slow-ru,0,2,2
1839103,creampuff,0,2,2
1990890,Kaguya Hourain,1,1,2
2005843,[Epicz],1,1,2
2061922,Sephibro,2,0,2
2095582,Person,0,2,2
2112092,11t,1,1,2
2114760,gtfo,0,2,2
2121032,Caffe_[Latte],1,1,2
2121386,Danny,2,0,2
2159014,Sarasa,1,1,2
2185631,- Melody,2,0,2
2192669,1Lili,0,2,2
2207976,Don,1,1,2
2219397,Polita,2,0,2
2234810,Snowy Wings,1,1,2
2241286,AllStar12,1,1,2
2248413,apl-,0,2,2
2288665,Emu,0,2,2
2317431,Raisa12,1,1,2
2389333,Battquif,1,1,2
2417723,RandF,2,0,2
2444995,OK_oreGENKI,1,1,2
2470093,zlfence,1,1,2
2507187,WhiteAries,0,2,2
2597311,Avishay,0,2,2
2701868,Oriance,2,0,2
2740518,Fenza,1,1,2
2757426,Jakomo73,1,1,2
2757689,Toy,0,2,2
2782093,Kyrari,0,2,2
2875497,dennischan,2,0,2
2988442,Antlia-,1,1,2
3043544,tutuhara,1,1,2
3074287,KazuhikoRei,1,1,2
3075059,Hathz,0,2,2
3102720,eeezzzeee,0,2,2
3255055,Arcubin,1,1,2
3358261,Kurikara Tendou,2,0,2
3395780,Akabato,2,0,2
3399877,Asai Rumi,1,1,2
3409977,TheKushVanMan,2,0,2
3516595,Catzzye,2,0,2
3522390,fish39,0,2,2
3549913,snowsign7,2,0,2
3556856,LwL,0,2,2
3587556,Esfi,0,2,2
3594494,Minao,0,2,2
3610934,Starfall9908,1,1,2
3634316,Rirakusu,0,2,2
3728904,Cryptic,1,1,2
3729163,Echoy,2,0,2
3951497,SkinnyJommy,0,2,2
3965790,Tolyan,2,0,2
3971179,J1NX1337,0,2,2
4005683,aigoh,1,1,2
4015927,Senjougahara H,0,2,2
4026124,Infinitstart,0,2,2
4131820,Lurei,1,1,2
4133758,Nameless Player,0,2,2
4141918,Thundur,0,2,2
4160744,unko,0,2,2
4197893,XiMerx,0,2,2
4201807,Speed of Snail,1,1,2
4262435,Lorkee,1,1,2
4271875,Starlights,0,2,2
4316633,soik,1,1,2
4432964,Angry,1,1,2
4445948,S O U R,0,2,2
4515011,[Shiny],0,2,2
4524921,110,0,2,2
4535883,WHchild,1,1,2
4543414,downpour,2,0,2
4687701,Dropinx,2,0,2
4717672,Thievley,0,2,2
4752536,Daoski,0,2,2
4778689,-Luminate,1,1,2
4873016,Celerrin,0,2,2
4899898,ayygurl,2,0,2
4935188,Firmatorenio,0,2,2
4956938,AmigoDoChroome,2,0,2
4961106,Seria,0,2,2
5134380,rawrneru,1,1,2
5176421,Skarsta,0,2,2
5267343,- Sophia,1,1,2
5298504,Nitronic Techno,1,1,2
5349762,Moegi,0,2,2
5426640,nanawo,0,2,2
5472693,Agent5d,0,2,2
5502823,dippa,0,2,2
5525001,,1,1,2
5657937,Evgerable,0,2,2
5840097,RealMetMuster,2,0,2
5889757,Cordie,0,2,2
5938859,mezelyus,2,0,2
6017319,NOIN,1,1,2
6087314,Zhuriel,2,0,2
6282195,Aether Realm,1,1,2
6304246,puppy,1,1,2
6379145,Zallies,1,1,2
6410432,,1,1,2
6411631,Maarvin,0,2,2
6420489,TheNexus,1,1,2
6509223,marcuddles,1,1,2
6563295,Tae,1,1,2
6599241,Jacques,1,1,2
6613136,Hoa,1,1,2
6646204,Paka,0,2,2
6652384,Alexey11,2,0,2
6708955,milk tea,1,1,2
6709675,Natsusaki Yomi,2,0,2
6723538,Meftly,0,2,2
6725771,ferret irl,1,1,2
6796557,Samoyed,1,1,2
6841423,beef wellington,0,2,2
6852030,Akanya,0,2,2
6878646,Nao,2,0,2
6924298,Kyu96,1,1,2
7024238,oplexz,1,1,2
7078544,lychee boba,0,2,2
7083201,Morika,0,2,2
7090098,lofkesHAHA,1,1,2
7103149,beenscared,2,0,2
7136934,Walshy,1,1,2
7167269,beiv,0,2,2
7184125,None1637,0,2,2
7197186,Dafiely,1,1,2
7282043,-Kyu,0,2,2
7314158,Purplegaze,2,0,2
7428814,Sezari,0,2,2
7587763,EVIL BALNER,0,2,2
7593935,T-Light,1,1,2
7642841,thinking,0,2,2
7733431,Wezeh,1,1,2
7782553,aesth,1,1,2
7935538,RadicalMemes,1,1,2
7936305,Saka,2,0,2
7947626,SgtCataclyst,2,0,2
7985423,tetsureign,1,1,2
8023259,Senery,2,0,2
8058206,GoldenMine,1,1,2
8106958,Zekks,0,2,2
8159528,JustALeaf,0,2,2
8301957,_gt,0,2,2
8333834,-aster,1,1,2
8362883,H-3110,0,2,2
8458835,Yasuho,0,2,2
8642984,RyrverF,1,1,2
8648178,Raburauza,0,2,2
8682057,Sakura Airi,1,1,2
8697654,FORMless000,0,2,2
8763900,Karxy,0,2,2
8788918,Perikas,0,2,2
8813784,PotatoBoy123,0,2,2
8839852,,0,2,2
8855680,kelowna,1,1,2
8908780,Dragontail,1,1,2
8949504,bag103,1,1,2
9010180,Ryaldin,1,1,2
9109299,otlock,0,2,2
9138779,Batatin,1,1,2
9200415,Zelzatter Zero,1,1,2
9255866,tsukino,2,0,2
9388535,JustABeginner,0,2,2
9395013,-Nenecchi,1,1,2
9405745,scylla,0,2,2
9536238,Jeremiasz,2,0,2
9564072,Tocorn,2,0,2
9571064,Vereor Nox,0,2,2
9599887,honk,1,1,2
9713372,Eloxrad,0,2,2
9910913,carmen winstead,0,2,2
9943206,kiruru02,0,2,2
9985130,Emychi,0,2,2
10000899,shdewz,0,2,2
10021506,mqno,1,1,2
10166905,XenjeS,1,1,2
10249166,namirin1,0,2,2
10333154,synoxa,0,2,2
10352099,Nagabi,2,0,2
10444226,Iris_Syen2,0,2,2
10483270,Chokori,0,2,2
10518369,Fyuni,0,2,2
10630851,negusver,1,1,2
10643960,rnuxk,0,2,2
10648025,Testeron,1,1,2
10663935,Exohcist,0,2,2
10691999,Swann,0,2,2
10711732,Listle,0,2,2
10718955,Grubbsgaben,1,1,2
10752138,Centrak_,0,2,2
10772337,Scyhei,0,2,2
10784883,itCBuHTEP,0,2,2
10804484,Jagdblume,0,2,2
10820772,ArNeN,0,2,2
10857182,Niviro,2,0,2
10880277,7VII,0,2,2
10883764,,1,1,2
10970649,Drowzy-,0,2,2
10974581,Tommy Phelps,1,1,2
11025355,lililing,0,2,2
11033243,Rentai,0,2,2
11091956,Adi4t,0,2,2
11134301,Floth,0,2,2
11174970,Miraui,1,1,2
11264928,anunymous,1,1,2
11283763,Qutatos,2,0,2
11288897,Stuvz,1,1,2
11316200,komorice,2,0,2
11367990,Sayu,1,1,2
11483798,LY0N009,2,0,2
11512824,Ouijaa,1,1,2
11555612,Mejiro McQueen,1,1,2
11587888,Keegen,1,1,2
11626318,reused,1,1,2
11730480,Charlotte Teo,0,2,2
11736686,,0,2,2
11753540,Zevonik,0,2,2
11759016,BeeNoo,0,2,2
11840611,KiuL,1,1,2
11893247,nano desu,2,0,2
11937923,ssentury,0,2,2
11942847,dead soul,0,2,2
12053572,ridyagd,1,1,2
12096642,MissOne,2,0,2
12129412,czarrify,1,1,2
12202466,KEFRMO,0,2,2
12223059,,2,0,2
12263141,-cy,2,0,2
12310621,inflour,0,2,2
12338810,CLICUS,0,2,2
12419976,AnzeigeistRaus,0,2,2
12430651,Zetsu-,1,1,2
12491501,OsuMagic360,0,2,2
12628968,Himea,1,1,2
12717375,NashiKari,0,2,2
12764539,Arietta-,0,2,2
12911800,Toara,1,1,2
12985528,Six Sevenek,0,2,2
12989922,houndz,1,1,2
13201155,cyberish,0,2,2
13214099,,0,2,2
13251349,-Liban-,0,2,2
13261558,Sanzu_Alternate,0,2,2
13317401,chinchilla,1,1,2
13368273,Wozu,0,2,2
13454765,Flaz,0,2,2
13465564,Subokuu,1,1,2
13531286,Mendozer,0,2,2
13594641,derov,1,1,2
13618088,Raupain,2,0,2
13714351,Stupid Femboy,1,1,2
13718409,,2,0,2
13726792,Xeidon,1,1,2
13735969,Juako Pako,1,1,2
13906638,lifelessapple,1,1,2
13944382,LN-Larks,1,1,2
13954882,Yolixer,0,2,2
14035920,Rikuima,0,2,2
14201221,synchromic,0,2,2
14202675,liam,2,0,2
14582633,679,0,2,2
14600170,Iraq,1,1,2
14644216,groovy,0,2,2
14708449,Molybdenum,0,2,2
14989473,-Foxee-,0,2,2
15042219,pxws,1,1,2
15066960,Technochroma,1,1,2
15084122,Slifer,2,0,2
15172520,Emiya Nikita,0,2,2
15325434,Soccs,0,2,2
15337997,HUYI520,0,2,2
15506577,Seavens,2,0,2
15556533,paperoni,2,0,2
15599657,nanachi_fan937,0,2,2
15607940,KyraOoflet78,0,2,2
15640966,Raids,2,0,2
15643922,ayufly,1,1,2
15646039,Corne2Plum3,0,2,2
15758568,Motomiya Chiaki,0,2,2
16047303,plow,0,2,2
16120128,Previously,2,0,2
16139008,sharytory,1,1,2
16222183,Turq,0,2,2
16357858,User_16357858,0,2,2
16577798,MakiDonalds Jr,2,0,2
16593478,JMP,1,1,2
16638472,effyl,2,0,2
16665542,smoczyy,0,2,2
17041914,Nabbie,0,2,2
17190075,hytaa,1,1,2
17305262,Marioo83,2,0,2
17342926,Nicorabel,0,2,2
17601625,LXH Cat,0,2,2
17734808,CBSP,2,0,2
17744067,ourb,2,0,2
17916791,Snapcaster Mage,0,2,2
17994125,kulerbruh,0,2,2
18230719,ZnCookie,0,2,2
18356158,aash,1,1,2
18357479,jykca,1,1,2
18509998,_Icarus_,1,1,2
18611203,Jugito,0,2,2
18940223,Posity,2,0,2
19168645,Micall,1,1,2
19304434,radiite,0,2,2
19670323,vodit51321,1,1,2
19988016,BaRho80,0,2,2
20035774,[moI],1,1,2
20369125,LikaaGod,2,0,2
20383292,Ea Nasir,1,1,2
20433646,itzKira811,2,0,2
20461805,uwah,0,2,2
20471907,dicecream,1,1,2
20602142,Kyomu,0,2,2
21007343,Your Stary,0,2,2
21221092,_koishi1,1,1,2
21244860,Jofox,0,2,2
21311432,iamadumhead,2,0,2
21455391,h1dron,0,2,2
21615927,Nekathe,1,1,2
21652698,,0,2,2
21745975,Draego,0,2,2
22226655,Yohananas,1,1,2
22374356,EmsTheBetrayed,2,0,2
22485583,WinterBird,1,1,2
22631145,-Adderall,1,1,2
22678108,lolopascontent,1,1,2
22714408,ShiNKai ShouJo,0,2,2
22735344,Faath,0,2,2
23281678,Voykaria,2,0,2
23658065,marci,2,0,2
23783206,new year,1,1,2
25271869,,1,1,2
25461482,Messmer,2,0,2
26187777,oomf chan,2,0,2
27486067,,1,1,2
28003519,357yunogasai,1,1,2
29192060,snow_sayu_,2,0,2
29721245,Kataru,2,0,2
29966967,faiszen,1,1,2
29968941,oddless,1,1,2
30706079,MrRainbowDoge,1,1,2
30989843,theodora,0,2,2
31392960,akivn_shugo,0,2,2
32559982,o074,1,1,2
35079462,silly femboy,1,1,2
35295655,risui,2,0,2
37229059,Stormphrax0679,2,0,2
3,BanchoBot,1,0,1
55,Zallius,1,0,1
57,Ellesime,1,0,1
93,,1,0,1
229,,1,0,1
407,Level-Up!,1,0,1
501,qudfo9,1,0,1
508,TB1991,1,0,1
739,Gilrad,1,0,1
857,KiraCatgirl,1,0,1
1006,DS-Deluxe,1,0,1
1039,,1,0,1
1536,Jay_old,1,0,1
1598,flakmonkey,1,0,1
1733,Tapdancingmetroid,1,0,1
1961,Leniad,1,0,1
2271,Fraeon,1,0,1
2348,Manabeast,1,0,1
2355,Homestarrunner,1,0,1
2486,Jean_old,1,0,1
2505,,1,0,1
2646,elvana,1,0,1
2675,TheManCalledNo,1,0,1
2740,Shadowtje,1,0,1
2930,kennyloo69,1,0,1
2934,Kimichi,1,0,1
3004,Gunzil,1,0,1
3335,AlexanderPD,1,0,1
3562,Machu_old,1,0,1
4128,Lancer_old,1,0,1
4220,CheEZ_old,1,0,1
4646,Agent BA8 Rookbie,1,0,1
4696,Zweihander,1,0,1
5726,pokedigi,1,0,1
5807,Maythius,1,0,1
6136,varq,1,0,1
6281,Derfas13,0,1,1
6499,LeMoonwalker,1,0,1
6566,ProF,1,0,1
6659,Maximum,1,0,1
6825,Vic,1,0,1
7365,Gemi,1,0,1
8505,ichikam,1,0,1
8614,bitor,1,0,1
8643,MaybeLater_x,1,0,1
9251,altruisticcrono,1,0,1
9879,nullset,1,0,1
10863,Pong_old,1,0,1
11361,Cmdt_Carpenter,1,0,1
11648,shindrgon,1,0,1
12213,uzushika,1,0,1
12217,xxcz111,1,0,1
12437,Qwertyuiop_old,1,0,1
15115,cx_time,0,1,1
15370,Cheery,1,0,1
16956,Aeon,1,0,1
17540,Fabricio4p,0,1,1
18257,FutakiKanata,0,1,1
18605,dumpsterdiver,0,1,1
20871,Dragonslayerxx,0,1,1
21870,taktaktak,1,0,1
23459,daniel32333,1,0,1
23636,Gelbana,1,0,1
24334,Jerrysr,1,0,1
27973,kyuten,1,0,1
29029,Jak64,0,1,1
30215,Ironsharp,1,0,1
35199,Zatoichi,0,1,1
37335,FluffRat,1,0,1
38805,Pilgrimage,0,1,1
39355,Exilon,1,0,1
41278,RedFox,1,0,1
43938,yanki,1,0,1
44074,RaisTF,1,0,1
46872,spiky_meteorite,1,0,1
47842,mikhe,0,1,1
50092,melody321,0,1,1
50666,Sun and Lunar,1,0,1
50829,FolkFolk,1,0,1
52062,FrozenPower,0,1,1
52934,Stickly Man,1,0,1
53531,Torran,1,0,1
54178,Z-Ramm,1,0,1
54237,Vieroz,0,1,1
56324,Skiboslaw,0,1,1
57724,evilc,1,0,1
61308,Vexed_old,0,1,1
61466,sebastiangl,1,0,1
62195,,1,0,1
64137,_Kanbu,1,0,1
64811,Agka,0,1,1
65155,blade3285,0,1,1
66020,Tatsuo,1,0,1
66125,Rawrgasmitron,1,0,1
68977,Nyar,0,1,1
70909,DJNightmare,0,1,1
72591,madog,0,1,1
74517,eXseeD,1,0,1
75322,chel007,1,0,1
75515,ElxBeta,1,0,1
76568,,1,0,1
77839,pete2528,0,1,1
79188,YellowerYoshi,1,0,1
79249,lcclarke,1,0,1
83890,,1,0,1
84527,,0,1,1
84726,BananasGoMoo,1,0,1
86364,kolobae_,0,1,1
87892,ACC,0,1,1
88346,skyflying,1,0,1
90118,Ph0X,0,1,1
90330,Ice coffee,0,1,1
92873,merimeri,1,0,1
94203,Nakata Yuji,1,0,1
94534,VitaminB6,1,0,1
98030,Kasen,0,1,1
104668,GolGate,0,1,1
105494,hemoC,0,1,1
107016,,1,0,1
108118,akarina_old,0,1,1
110155,Iluhiwizel,0,1,1
111252,Film11,1,0,1
112265,klubek,1,0,1
115674,a2823282,1,0,1
117022,youngdow,1,0,1
118360,Adarin,1,0,1
122037,Xeno_old,0,1,1
123184,phqdtc,0,1,1
123938,Revengexsoyah,0,1,1
129131,HentaiTei,0,1,1
131657,HopaOoo,0,1,1
133302,uranuss8600,1,0,1
137964,Ruish,1,0,1
138985,silklash,1,0,1
139269,DoraX,0,1,1
140490,Genshin,1,0,1
145851,azuraer,0,1,1
151115,,0,1,1
154234,Hinagiku,1,0,1
155061,Skelectro,0,1,1
157956,Rasyad95,0,1,1
159336,Real_Imouto,0,1,1
163474,,1,0,1
164024,quintessence,1,0,1
172000,AtonoMatsuri,0,1,1
175355,Lovely Crab,0,1,1
176285,Cike,1,0,1
178100,Decay,0,1,1
185561,Phyrearms,1,0,1
190109,Soulclenz,0,1,1
190292,DJ Remilia,1,0,1
192145,AisamaDX,0,1,1
192763,eXperion,0,1,1
197876,Cute Bunny,1,0,1
198574,Rorry,1,0,1
200304,Neo Adonis,1,0,1
204962,Open [no map],0,1,1
207979,Ashikabi,1,0,1
213186,Fapfrit,0,1,1
213675,chungskale,0,1,1
215835,Clemaister,1,0,1
219057,Gomo Psivarh,1,0,1
222381,[KOR]Extream_Sigma,0,1,1
226221,Wuiss,0,1,1
234788,NaRiTA TaiShiN,1,0,1
237017,Daerren,0,1,1
238361,shenpei310,1,0,1
248268,Doodley,1,0,1
251395,Zapy,0,1,1
251682,l3lueskyiiz,0,1,1
253969,sico91212,1,0,1
256869,- S,1,0,1
259166,Dark,0,1,1
270333,zyqzyq,1,0,1
271144,Guerra,0,1,1
274261,grasscarp_old,0,1,1
276447,sisiJiang,1,0,1
280463,grvyd,0,1,1
295201,Scarlet-M,0,1,1
297551,Kotya,1,0,1
300961,Shadow,1,0,1
311550,hopperhtkn,0,1,1
318521,Air_kannabi,0,1,1
329205,[Hijiri Byakuren],1,0,1
334198,HoLoDrEaM,1,0,1
335624,Melpomena,0,1,1
341268,dinka0403,0,1,1
344441,MilkyJum,0,1,1
355281,loli_milk,0,1,1
356361,murasamenosigure,0,1,1
360552,Sinch,1,0,1
366059,threenash,1,0,1
370548,gkana,1,0,1
373084,LuPiiTa,0,1,1
376604,,1,0,1
377452,Disambiguate,0,1,1
383337,Wasabi,0,1,1
390003,laport,0,1,1
390744,,1,0,1
394210,,1,0,1
396067,yuineee,0,1,1
398275,Kurokotei,0,1,1
407022,AlrdyExists,0,1,1
420798,-saku-,1,0,1
423007,[Aramary],1,0,1
430678,RAVR,0,1,1
434917,MisakaMikoto,0,1,1
438104,LesTrucsRoses,1,0,1
441277,sewerty5,0,1,1
447818,Flanster,0,1,1
460359,AlMod,0,1,1
462363,ychao,0,1,1
462674,____A_A,0,1,1
475816,Nooko,1,0,1
487883,_Azusa_,0,1,1
493192,Aria,1,0,1
496632,Kalypso_old,1,0,1
507295,genso,0,1,1
511947,,1,0,1
520864,Ayeen_old,0,1,1
531224,qkenan,1,0,1
537044,wantuol,0,1,1
537454,Yucali,1,0,1
538604,Fluorine_old,1,0,1
541502,Panoroma,0,1,1
549569,LaceWingfield,0,1,1
549766,VTC,1,0,1
553656,Sey,1,0,1
566276,Rocma,0,1,1
571231,selimsrm,0,1,1
596535,Neko_Lover,1,0,1
600599,Decipher,0,1,1
604209,Yuki-kun,0,1,1
623027,RobotoRaccoon,1,0,1
626094,marshallracer,0,1,1
627522,Amainya,0,1,1
634035,nadesico,0,1,1
649766,totallyMINA,0,1,1
654296,Bitcoin,0,1,1
672226,Unagiya,0,1,1
672972,pandaikon,0,1,1
673060,Lidan,1,0,1
682758,i c h i g o,0,1,1
685048,Copter-kun,0,1,1
689266,,1,0,1
693925,Bobo_old,0,1,1
702598,Spectator,1,0,1
714263,fusya,1,0,1
728076,Varjharta,0,1,1
729632,DevilA1r,1,0,1
735222,f e a r,0,1,1
763743,KuronumaSawako,0,1,1
776257,shARPII,1,0,1
791660,Evrien,0,1,1
795235,donpen,1,0,1
797896,MofuMofus,0,1,1
803440,Andruchon,1,0,1
803906,Asterio_old,0,1,1
804584,Frizz,1,0,1
817211,Nidert,1,0,1
817873,wule_old_1,0,1,1
835808,-Ryosuke,0,1,1
843675,Peace_old_1,0,1,1
847182,RL_Tibbar,0,1,1
850361,banbar,0,1,1
865132,Reat,1,0,1
867902,Gaba,0,1,1
871641,houten8,0,1,1
876419,Nardoxyribonucleic,1,0,1
878904,momimann,0,1,1
879224,Artavia,1,0,1
900006,SelisiPhoenix,0,1,1
910169,,1,0,1
911967,Ciria,0,1,1
924016,kirinokirino,0,1,1
926675,Tsukasa,1,0,1
926799,Asakichi,0,1,1
928520,Aoko,1,0,1
940961,congaan,1,0,1
997489,[ Kuro Usagi ],0,1,1
1020317,Broze,0,1,1
1035717,Rubiha,1,0,1
1044280,0x57CB36,1,0,1
1059187,LoliMaster_old,0,1,1
1079625,YooA,1,0,1
1083002,Ayakura Mei,1,0,1
1108866,JudgeTheDude,1,0,1
1116995,crabovan,0,1,1
1118174,Wataru,0,1,1
1126229,zeluaR,0,1,1
1133841,,0,1,1
1135410,PuttyoU,0,1,1
1142651,Main Black,1,0,1
1157075,Origami_Munchkin,1,0,1
1158854,Lizellota,0,1,1
1163187,Pagliaccio,0,1,1
1184553,SilverJetter,0,1,1
1187890,bl801,1,0,1
1199775,-Kirito-,0,1,1
1202781,Kim Yoo Hyeon,0,1,1
1206417,Kashimaria,1,0,1
1208858,Vettel,0,1,1
1224465,madabau,0,1,1
1235485,Grrum,1,0,1
1243556,KonataN,0,1,1
1255920,Lost The Lights,1,0,1
1258181,Sinku,0,1,1
1258840,O n L y _,0,1,1
1275211,Clyine,0,1,1
1298844,Livia,1,0,1
1301112,ice08311,0,1,1
1308516,,1,0,1
1309717,ecdonald,1,0,1
1328523,shigurin,0,1,1
1333167,Hazelz,1,0,1
1350701,Hiseii,0,1,1
1354668,yurunneram,0,1,1
1357150,Chocoliti,1,0,1
1357912,hoshisorakiseki,0,1,1
1358191,,1,0,1
1360311,Kasuga,1,0,1
1361885,[ UniCiTy ],0,1,1
1367703,pife1,1,0,1
1370598,Pretty Rhythm,0,1,1
1394757,,1,0,1
1400208,smallbeans,1,0,1
1416094,ArtBox_old,0,1,1
1428609,Arnold0,1,0,1
1428615,SushiComboBox,0,1,1
1431051,jaje,0,1,1
1480755,udongein,0,1,1
1503131,marine-snow,0,1,1
1509338,,1,0,1
1525538,Raiku,1,0,1
1541390,Toukai,0,1,1
1558603,MouseEasy,1,0,1
1570876,mingmichael,1,0,1
1587460,MerryGate,1,0,1
1597611,Some1,0,1,1
1617530,Zexion,1,0,1
1634443,ACOMG,1,0,1
1637930,Aeonian Sonder,0,1,1
1640618,Meisle,0,1,1
1650976,Steph De Chine,0,1,1
1652478,-Kanzaki,1,0,1
1653858,Your Good Self,1,0,1
1667473,_koinuri,1,0,1
1672635,,0,1,1
1696312,Mel,0,1,1
1699726,Cobra,1,0,1
1728844,Alltur,0,1,1
1730025,Kotayo,0,1,1
1740102,Manuxz,1,0,1
1747880,R e v i v e,0,1,1
1779680,-Lemons,0,1,1
1786588,toara_fict,1,0,1
1787029,Chordzi,1,0,1
1799925,Lazer,1,0,1
1802098,,1,0,1
1806962,Yumeno Himiko,1,0,1
1808116,Mythozz,0,1,1
1811271,Arieruco,0,1,1
1815798,G S X,0,1,1
1856170,Leminine,0,1,1
1860489,_Shield,0,1,1
1863798,WingSilent,1,0,1
1866926,nvrsebas,1,0,1
1872256,My Name Is R,0,1,1
1877642,_dog,0,1,1
1888064,Line-,1,0,1
1898440,Dizco_old,0,1,1
1907940,Pagno,0,1,1
1928260,Leper,1,0,1
1936576,Norb,0,1,1
1940325,DarkVortex,1,0,1
1966909,DropTimes,1,0,1
1975572,[ Yuki ]_old,0,1,1
1976897,ShiroiYume,0,1,1
1980256,komasy,1,0,1
1991589,FrzR,0,1,1
1997902,zorefire,0,1,1
2001716,Shilkey,1,0,1
2002719,-RIKKA-_old,0,1,1
2023932,Azails,1,0,1
2028834,- Miomio Chii -,0,1,1
2056105,Mamiko,0,1,1
2080978,Alonevpk,0,1,1
2086811,,0,1,1
2121993,Mayoler,0,1,1
2132741,SuperMoutarde,1,0,1
2164627,Azuren,0,1,1
2168923,Ikaros_F,1,0,1
2190156,Start,1,0,1
2206453,jiangyougogogo,0,1,1
2210715,Overwrite,0,1,1
2243053,Luerxa,1,0,1
2266890,Usernametwo,1,0,1
2272587,Trainjumper,0,1,1
2291265,Arnold24x24,0,1,1
2325577,Mollon,0,1,1
2339542,Blue-Fox,0,1,1
2341745,Papysh,1,0,1
2351223,,1,0,1
2355080,Chris Jasorka,0,1,1
2379437,NavyYa,0,1,1
2396290,BrianTheDrummer,1,0,1
2403444,Ichigaki,0,1,1
2411326,rokuya_,0,1,1
2421275,Metal,1,0,1
2463434,zigizigiefe,1,0,1
2467779,,1,0,1
2489741,HonKAn,1,0,1
2492781,Kikyo_77,0,1,1
2498731,chucentry,1,0,1
2533400,Cerkie,0,1,1
2555102,- Jelly -,0,1,1
2555146,Sheepe,0,1,1
2559349,Exile-,1,0,1
2575684,YunoFanatic,1,0,1
2636475,iMega,0,1,1
2648029,streeteelf,0,1,1
2650941,Sh1raYuKi,0,1,1
2665207,Shiguri,1,0,1
2681999,ggS1ayer,0,1,1
2689933,Jethh,1,0,1
2694009,mardoka,0,1,1
2704638,AgeSheRi,0,1,1
2712080,Wedzy,0,1,1
2737871,Momizi,1,0,1
2744592,saiyuri,0,1,1
2770422,Micka,0,1,1
2775753,Twaoi,0,1,1
2786413,Jacob,1,0,1
2791135,rosetaxi,0,1,1
2840499,elii,0,1,1
2845588,XVoIR,1,0,1
2846949,Pati,0,1,1
2857130,_vanity,0,1,1
2868028,Barricade,0,1,1
2879080,damian_q,0,1,1
2902534,kleps,1,0,1
2922993,Kareov,0,1,1
2932510,wuhua,0,1,1
2977649,,0,1,1
2983193,iaport,0,1,1
3026871,Xinying,0,1,1
3044264,Skid,0,1,1
3053670,Reazen,1,0,1
3057154,Ilham,1,0,1
3059364,Synpoo,0,1,1
3066122,Factorial,1,0,1
3086393,n0ah,1,0,1
3088670,Blockade,0,1,1
3089026,kefn,0,1,1
3108308,Paloch VeGa,0,1,1
3110277,MeatBoy,0,1,1
3117313,Squigly,1,0,1
3132772,Amori,0,1,1
3135958,Feruver,0,1,1
3144049,EchoingFury,0,1,1
3149376,Gexigamma,0,1,1
3158845,4anke,1,0,1
3160970,Rethor,0,1,1
3162182,pocket-Gao,0,1,1
3177798,Ringating,0,1,1
3224243,Legless,0,1,1
3265658,Birke,0,1,1
3283689,Winek,1,0,1
3284479,Blanc Kisaragi,1,0,1
3307585,Yadang,0,1,1
3387616,Zyl,0,1,1
3398715,Starger,0,1,1
3398835,-Teina-,0,1,1
3430690,truonant,1,0,1
3440388,houjuu,0,1,1
3446298,Jonis221,1,0,1
3498251,Arlecchino,1,0,1
3513564,Padge14,0,1,1
3518735,Kuki,1,0,1
3521482,Willy,0,1,1
3529515,Skyhmer,1,0,1
3549204,Haneure,1,0,1
3550729,Trinoline,0,1,1
3554105,Dstorv,1,0,1
3561842,Asfand,0,1,1
3579669,Alvieee,0,1,1
3611401,Skidayo,0,1,1
3633477,TequilaWolf,0,1,1
3641133,,0,1,1
3643824,myre,0,1,1
3645490,Agagak,1,0,1
3656068,Shushan,1,0,1
3669182,ohmanpasi,0,1,1
3686901,Charlotte,1,0,1
3695504,YukihanaLamy1,0,1,1
3725301,zinsser,0,1,1
3728792,Restart Button,1,0,1
3759181,TotallyTurtwig,0,1,1
3793938,Seox,0,1,1
3805795,Slick,1,0,1
3813800,LucyS,1,0,1
3819901,Inoculum,1,0,1
3823708,,0,1,1
3826105,kristi71111,1,0,1
3895545,Perklone,0,1,1
3897366,ItashaS13,0,1,1
3922920,Ikikaera,0,1,1
3946038,,1,0,1
3971283,Shiny-,1,0,1
3977397,blueloniess,1,0,1
3981709,DiamondMofeng,0,1,1
3990173,Sebu,1,0,1
3996979,- Milhofo -,1,0,1
4017263,Derpehhh,0,1,1
4017511,Tatsh,0,1,1
4023183,Benita,0,1,1
4063598,-[Hikari]-,1,0,1
4102249,Drummer,1,0,1
4113919,Rdaco,0,1,1
4147680,Vovan,1,0,1
4163860,Piggey,0,1,1
4178672,aefrogdog,0,1,1
4188624,Markden,1,0,1
4221806,nazzinoz,0,1,1
4231047,taru,0,1,1
4247826,Kvantuma Rozo,0,1,1
4256461,Riot,1,0,1
4266408,Rukq,0,1,1
4297341,genericiface,1,0,1
4313118,Billiebong,1,0,1
4320098,Rilene,0,1,1
4369291,WildCry,1,0,1
4369739,Yunomi,1,0,1
4377815,Altuth,1,0,1
4400911,AMX,1,0,1
4415285,El Condor Pasa,0,1,1
4417625,Yunona,0,1,1
4422457,Duskyui,0,1,1
4442138,Megapcmx,1,0,1
4446810,Bibbity Bill,1,0,1
4491713,Chugger,1,0,1
4504199,Graffin,0,1,1
4534639,Video,1,0,1
4575948,Bokkie,0,1,1
4581069,etn,0,1,1
4581715,dunois,0,1,1
4588894,Kawa,1,0,1
